Opponent,id,Day,Time,prediction,lower_bound,upper_bound
Miami,203U,Saturday,Afternoon,48.08372063,25.61332425,90.26724401
Miami,204L,Saturday,Afternoon,62.6501136,33.27061364,117.9730791
Miami,226U,Saturday,Afternoon,45.82585446,24.43109669,85.95639255
Miami,110,Saturday,Afternoon,58.47975121,31.11141505,109.9236822
Miami,131,Saturday,Afternoon,48.2144908,25.6585437,90.59895019
Miami,205U,Saturday,Afternoon,46.20698857,24.63357612,86.67380577
Miami,205L,Saturday,Afternoon,66.02433163,35.02318146,124.4664872
Miami,TT3,Saturday,Afternoon,105.9507091,43.61816884,257.3595604
Miami,TT1,Saturday,Afternoon,463.0523197,190.6093997,1124.904916
Miami,128,Saturday,Night,81.97607553,43.8511465,153.2474632
Miami,123,Saturday,Night,82.71541114,44.23168214,154.6818685
Miami,111,Saturday,Night,56.85541951,30.41092632,106.2953063
Miami,228,Saturday,Night,47.28025981,25.28883151,88.39566061
Miami,109,Saturday,Night,85.36206522,45.63794023,159.6628187
Miami,217,Saturday,Night,40.38334483,21.59821943,75.50689746
Miami,CL2,Saturday,Night,198.7693551,106.2664745,371.7941781
Miami,108,Saturday,Night,109.3920252,58.5027993,204.5477365
Miami,129,Saturday,Night,69.3064036,37.07197035,129.5689853
Miami,211,Saturday,Night,39.24242846,20.97738194,73.41088589
Miami,127,Saturday,Night,116.1075082,62.08736891,217.1287607
Miami,122,Saturday,Night,66.56615594,35.58695092,124.5134242
Miami,210,Saturday,Night,38.32261651,20.49345454,71.66302459
Miami,216,Saturday,Night,38.01690568,20.32772157,71.0992185
Miami,215,Saturday,Night,46.64141053,24.93896922,87.22979514
Miami,121,Saturday,Night,58.48645736,31.274456,109.3757057
Miami,213,Saturday,Night,38.6137,20.65065876,72.20194981
Miami,212,Saturday,Night,38.08895863,20.36703607,71.23121716
Miami,101,Saturday,Night,48.81881753,26.10953252,91.27995467
Miami,103,Saturday,Night,81.33738255,43.49416692,152.1070587
Miami,226L,Saturday,Night,69.25252249,37.00632248,129.5970945
Miami,CL3,Saturday,Night,205.0133921,109.5530367,383.6542754
Miami,132,Saturday,Night,46.4488748,24.84024907,86.85492502
Miami,124,Saturday,Night,105.4066422,56.32940058,197.2426496
Miami,202,Saturday,Night,45.68597173,24.43073893,85.4336833
Miami,105,Saturday,Night,130.846036,69.96472106,244.7045436
Miami,219,Saturday,Night,33.14699854,17.71661183,62.01657082
Miami,227,Saturday,Night,51.81900958,27.7082851,96.90999439
Miami,221,Saturday,Night,43.81230371,23.4165331,81.97276461
Miami,102,Saturday,Night,63.67057442,34.04926361,119.0610785
Miami,222,Saturday,Night,48.49846571,25.93348151,90.69747058
Miami,104,Saturday,Night,96.67417454,51.70142569,180.7666984
Miami,CL1,Saturday,Night,185.2694747,98.96238081,346.8467306
Miami,214,Saturday,Night,41.22425145,22.0429782,77.09661063
Miami,107,Saturday,Night,138.194427,73.89759777,258.4346479
Miami,223,Saturday,Night,53.12639359,28.39780542,99.38844407
Miami,201,Saturday,Night,37.8478262,20.23446426,70.79297626
Miami,CL4,Saturday,Night,170.4752728,91.06655216,319.127253
Miami,207,Saturday,Night,46.50583699,24.86311981,86.98799229
Miami,206U,Saturday,Night,44.12375143,23.57425491,82.58608586
Miami,225,Saturday,Night,73.60688935,39.34295853,137.7114066
Miami,106,Saturday,Night,151.7102229,81.06905509,283.9060071
Miami,224L,Saturday,Night,87.99846275,47.0445234,164.6042703
Miami,218,Saturday,Night,45.23039607,24.17340868,84.62971672
Miami,204U,Saturday,Night,56.3898683,30.14175654,105.4954194
Miami,208,Saturday,Night,40.49633095,21.63554881,75.79899338
Miami,224U,Saturday,Night,47.63175644,25.45982513,89.11232541
Miami,206L,Saturday,Night,59.95676323,31.98977134,112.3738403
Miami,130,Saturday,Night,49.76034426,26.45707787,93.58901512
Miami,229,Saturday,Night,39.57287419,21.12986662,74.11368942
Miami,203L,Saturday,Night,58.05678632,30.95357587,108.891795
Miami,203U,Saturday,Night,50.75293448,27.10293732,95.03989652
Miami,204L,Saturday,Night,66.12793414,35.2065744,124.2070195
Miami,226U,Saturday,Night,48.3697301,25.85588469,90.4873617
Miami,110,Saturday,Night,61.72606742,32.92053027,115.7365136
Miami,131,Saturday,Night,50.89096393,27.15420341,95.37713814
Miami,205U,Saturday,Night,48.77202165,26.0673678,91.25240851
Miami,205L,Saturday,Night,69.68946108,37.05928295,131.0500528
Miami,TT3,Saturday,Night,111.8322236,46.12196024,271.160336
Miami,TT1,Saturday,Night,488.7571871,201.5508072,1185.227642
Miami,128,Thursday,Night,117.8711199,62.97480771,220.6215693
Miami,123,Thursday,Night,118.93419,63.52073362,222.6885734
Miami,111,Thursday,Night,81.75082701,43.67350141,153.0263776
Miami,228,Thursday,Night,67.98297108,36.31790032,127.2563754
Miami,109,Thursday,Night,122.7397403,65.54046938,229.8586506
Miami,217,Thursday,Night,58.06608878,31.01730053,108.7029048
Miami,CL2,Thursday,Night,285.8049295,152.6098693,535.2501652
Miami,108,Thursday,Night,157.2917517,84.01518146,294.4788635
Miami,129,Thursday,Night,99.65375087,53.23762377,186.5385673
Miami,211,Thursday,Night,56.42559686,30.12643421,105.6828684
Miami,127,Thursday,Night,166.947758,89.16317609,312.5904116
Miami,122,Thursday,Night,95.71362494,51.10607702,179.2565294
Miami,210,Thursday,Night,55.10302483,29.43099808,103.1682085
Miami,216,Thursday,Night,54.66345173,29.19188035,102.3604139
Miami,215,Thursday,Night,67.06438746,35.81511924,125.5791454
Miami,121,Thursday,Night,84.09605098,44.91403435,157.4595979
Miami,213,Thursday,Night,55.52156568,29.65687501,103.9436642
Miami,212,Thursday,Night,54.76705465,29.24891767,102.5484194
Miami,101,Thursday,Night,70.19522045,37.49612179,131.4100963
Miami,103,Thursday,Night,116.952761,62.46124705,218.9829527
Miami,226L,Thursday,Night,99.57627671,53.14292818,186.5805145
Miami,CL3,Thursday,Night,294.7830567,157.3281174,552.3300726
Miami,132,Thursday,Night,66.7875457,35.67203392,125.0440687
Miami,124,Thursday,Night,151.5612803,80.89351476,283.9636991
Miami,202,Thursday,Night,65.69058858,35.08484269,122.9948062
Miami,105,Thursday,Night,188.1398774,100.4778268,352.2828329
Miami,219,Thursday,Night,47.66114765,25.44333204,89.28016941
Miami,227,Thursday,Night,74.50911319,39.7917823,139.5164435
Miami,221,Thursday,Night,62.99649342,33.62653944,118.018632
Miami,102,Thursday,Night,91.55014878,48.89742937,171.408392
Miami,222,Thursday,Night,69.73459548,37.24247756,130.5743905
Miami,104,Thursday,Night,139.0051078,74.24773719,260.2425438
Miami,CL1,Thursday,Night,266.3938267,142.1211001,499.3324065
Miami,214,Thursday,Night,59.27520504,31.65633453,110.9904221
Miami,107,Thursday,Night,198.7059245,106.1235509,372.0573246
Miami,223,Thursday,Night,76.38896431,40.78214674,143.0840291
Miami,201,Thursday,Night,54.42033704,29.0582987,101.9183234
Miami,CL4,Thursday,Night,245.1216552,130.7810028,459.4293097
Miami,207,Thursday,Night,66.86945004,35.70700139,125.2281955
Miami,206U,Thursday,Night,63.44431544,33.85352799,118.899902
Miami,225,Thursday,Night,105.8372998,56.49766137,198.2654459
Miami,106,Thursday,Night,218.1399116,116.421496,408.7305411
Miami,224L,Thursday,Night,126.530543,67.5588149,236.9783772
Miami,218,Thursday,Night,65.03552901,34.71326361,121.8444938
Miami,204U,Thursday,Night,81.08142387,43.28320834,151.8879387
Miami,208,Thursday,Night,58.22854839,31.0702737,109.1256511
Miami,224U,Thursday,Night,68.48837832,36.55959219,128.3017037
Miami,206L,Thursday,Night,86.21016292,45.94123479,161.7760651
Miami,130,Thursday,Night,71.54901557,37.99618118,134.7309511
Miami,229,Thursday,Night,56.90073559,30.34202007,106.7065971
Miami,203L,Thursday,Night,83.47823895,44.45158318,156.7686881
Miami,203U,Thursday,Night,72.97623345,38.92280598,136.8228861
Miami,204L,Thursday,Night,95.083518,50.55926492,178.8173821
Miami,226U,Thursday,Night,69.54949013,37.12798172,130.2826427
Miami,110,Thursday,Night,88.75419623,47.27485638,166.627843
Miami,131,Thursday,Night,73.17470216,38.99781724,137.3035061
Miami,205U,Thursday,Night,70.12793396,37.43306774,131.3792168
Miami,205L,Thursday,Night,100.2045386,53.21995133,188.6688976
Miami,TT3,Thursday,Night,160.8004451,66.25997009,390.2323396
Miami,TT1,Thursday,Night,702.7703709,289.5529998,1705.68495
Virginia,128,Saturday,Noon,43.35801367,23.20695619,81.00663155
Virginia,123,Saturday,Noon,43.74905609,23.40860868,81.7639329
Virginia,111,Saturday,Noon,30.07143292,16.09403209,56.18797532
Virginia,228,Saturday,Noon,25.00702964,13.38377125,46.72461297
Virginia,109,Saturday,Noon,45.14889944,24.15232532,84.39862803
Virginia,217,Saturday,Noon,21.35917834,11.43017214,39.91317836
Virginia,CL2,Saturday,Noon,105.1312149,56.23940466,196.5271934
Virginia,108,Saturday,Noon,57.85859951,30.96085977,108.1241788
Virginia,129,Saturday,Noon,36.65689014,19.61958208,68.48910384
Virginia,211,Saturday,Noon,20.75573561,11.10162607,38.80517662
Virginia,127,Saturday,Noon,61.41048954,32.85824593,114.7732667
Virginia,122,Saturday,Noon,35.20754416,18.83325042,65.81822775
Virginia,210,Saturday,Noon,20.26923733,10.84560684,37.88095845
Virginia,216,Saturday,Noon,20.10754364,10.75780908,37.58323915
Virginia,215,Saturday,Noon,24.6691355,13.19798193,46.11055309
Virginia,121,Saturday,Noon,30.93410609,16.55142886,57.8148828
Virginia,213,Saturday,Noon,20.42319447,10.92856671,38.16665837
Virginia,212,Saturday,Noon,20.14565321,10.77860536,37.65304782
Virginia,101,Saturday,Noon,25.8207891,13.81810931,48.24923114
Virginia,103,Saturday,Noon,43.0202022,23.01767806,80.40506049
Virginia,226L,Saturday,Noon,36.62839185,19.584304,68.50583455
Virginia,CL3,Saturday,Noon,108.4337521,57.9792087,202.7947409
Virginia,132,Saturday,Noon,24.56730132,13.14592538,45.91173895
Virginia,124,Saturday,Noon,55.75068828,29.8107524,104.2623548
Virginia,202,Saturday,Noon,24.16379381,12.92905129,45.16100358
Virginia,105,Saturday,Noon,69.20585282,37.02768352,129.3478179
Virginia,219,Saturday,Noon,17.53179823,9.375761425,32.78282533
Virginia,227,Saturday,Noon,27.40762242,14.66382016,51.22660797
Virginia,221,Saturday,Noon,23.17279097,12.3923532,43.33141841
Virginia,102,Saturday,Noon,33.67604046,18.01982279,62.93489753
Virginia,222,Saturday,Noon,25.65135164,13.72451163,47.94282366
Virginia,104,Saturday,Noon,51.13199374,27.36109618,95.55467977
Virginia,CL1,Saturday,Noon,97.99098532,52.37318063,183.3425637
Virginia,214,Saturday,Noon,21.80394275,11.66530238,40.75435887
Virginia,107,Saturday,Noon,73.09249457,39.10828197,136.6082194
Virginia,223,Saturday,Noon,28.09911166,15.02853585,52.53739179
Virginia,201,Saturday,Noon,20.01811571,10.70839442,37.42157237
Virginia,CL4,Saturday,Noon,90.16617543,48.1947952,168.6891532
Virginia,207,Saturday,Noon,24.59742922,13.15800344,45.98216796
Virginia,206U,Saturday,Noon,23.33751897,12.47574309,43.6558999
Virginia,225,Saturday,Noon,38.93146255,20.82138197,72.7933803
Virginia,106,Saturday,Noon,80.24114201,42.9037676,150.071689
Virginia,224L,Saturday,Noon,46.54331798,24.89724885,87.00882825
Virginia,218,Saturday,Noon,23.92283503,12.7934047,44.73414615
Virginia,204U,Saturday,Noon,29.82519796,15.95067814,55.7683144
Virginia,208,Saturday,Noon,21.4189379,11.44936192,40.06956054
Virginia,224U,Saturday,Noon,25.19293993,13.47361678,47.10570539
Virginia,206L,Saturday,Noon,31.71176642,16.92977877,59.40042945
Virginia,130,Saturday,Noon,26.31877255,14.0025122,49.4681082
Virginia,229,Saturday,Noon,20.93051185,11.18214524,39.17730604
Virginia,203L,Saturday,Noon,30.70684853,16.38124281,57.56037913
Virginia,203U,Saturday,Noon,26.84376402,14.3435206,50.23785213
Virginia,204L,Saturday,Noon,34.97576401,18.63158154,65.65755385
Virginia,226U,Saturday,Noon,25.58326201,13.68319305,47.8326435
Virginia,110,Saturday,Noon,32.64757013,17.4221439,61.17868394
Virginia,131,Saturday,Noon,26.91676926,14.36988852,50.41879527
Virginia,205U,Saturday,Noon,25.79603826,13.79447128,48.23929649
Virginia,205L,Saturday,Noon,36.85949329,19.61193807,69.27526696
Virginia,TT3,Saturday,Noon,59.14924626,24.405,143.3572355
Virginia,TT1,Saturday,Noon,258.5088474,106.6487016,626.6070113
Virginia,128,Saturday,Afternoon,51.74324305,27.66546956,96.7763513
Virginia,123,Saturday,Afternoon,52.20991118,27.90555513,97.6821573
Virginia,111,Saturday,Afternoon,35.88710208,19.18644882,67.1246726
Virginia,228,Saturday,Afternoon,29.84326779,15.95487841,55.82121091
Virginia,109,Saturday,Afternoon,53.88047743,28.79329379,100.8257641
Virginia,217,Saturday,Afternoon,25.48993975,13.62674226,47.68102429
Virginia,CL2,Saturday,Afternoon,125.4630816,67.04505498,234.7821901
Virginia,108,Saturday,Afternoon,69.04817181,36.90953681,129.1712235
Virginia,129,Saturday,Afternoon,43.74615476,23.38845161,81.82354641
Virginia,211,Saturday,Afternoon,24.76979412,13.23539883,46.35619285
Virginia,127,Saturday,Afternoon,73.28698012,39.17108815,137.1159625
Virginia,122,Saturday,Afternoon,42.0165123,22.45106338,78.63268104
Virginia,210,Saturday,Afternoon,24.18920945,12.93027264,45.25178006
Virginia,216,Saturday,Afternoon,23.99624498,12.8245595,44.89977009
Virginia,215,Saturday,Afternoon,29.44002656,15.73456016,55.08353302
Virginia,121,Saturday,Afternoon,36.91661205,19.73186058,69.06780231
Virginia,213,Saturday,Afternoon,24.37294114,13.02846273,45.5955758
Virginia,212,Saturday,Afternoon,24.04172475,12.8496982,44.98195363
Virginia,101,Saturday,Afternoon,30.81440438,16.47277679,57.64222567
Virginia,103,Saturday,Afternoon,51.34010048,27.44032968,96.05591288
Virginia,226L,Saturday,Afternoon,43.71214503,23.34670263,81.84246203
Virginia,CL3,Saturday,Afternoon,129.4043135,69.11861427,242.2715866
Virginia,132,Saturday,Afternoon,29.31849814,15.67142829,54.84977614
Virginia,124,Saturday,Afternoon,66.53260078,35.53797061,124.5593626
Virginia,202,Saturday,Afternoon,28.83695424,15.41319082,53.95183514
Virginia,105,Saturday,Afternoon,82.58992882,44.14171123,154.5272295
Virginia,219,Saturday,Afternoon,20.92236291,11.17817905,39.16069581
Virginia,227,Saturday,Afternoon,32.70812356,17.48088715,61.19948819
Virginia,221,Saturday,Afternoon,27.65429626,14.77265821,51.76861815
Virginia,102,Saturday,Afternoon,40.18882322,21.48154448,75.1874016
Virginia,222,Saturday,Afternoon,30.61219853,16.36068749,57.27795358
Virginia,104,Saturday,Afternoon,61.02067314,32.61785063,114.1559753
Virginia,CL1,Saturday,Afternoon,116.9419662,62.43648676,219.0293557
Virginia,214,Saturday,Afternoon,26.02071944,13.90693209,48.68635553
Virginia,107,Saturday,Afternoon,87.22822823,46.62236819,163.1998565
Virginia,223,Saturday,Afternoon,33.53334345,17.91582303,62.76491576
Virginia,201,Saturday,Afternoon,23.88952212,12.76570514,44.70644284
Virginia,CL4,Saturday,Afternoon,107.6038761,57.45503031,201.5244633
Virginia,207,Saturday,Afternoon,29.35445264,15.68622995,54.93250399
Virginia,206U,Saturday,Afternoon,27.85088185,14.87218137,52.15587416
Virginia,225,Saturday,Afternoon,46.46061843,24.82016857,86.96915408
Virginia,106,Saturday,Afternoon,95.75938938,51.14577216,179.2887323
Virginia,224L,Saturday,Afternoon,55.54456976,29.68032633,103.9476182
Virginia,218,Saturday,Afternoon,28.5493952,15.25076461,53.44440015
Virginia,204U,Saturday,Afternoon,35.59324647,19.01519083,66.62458484
Virginia,208,Saturday,Afternoon,25.56125652,13.64905227,47.86983169
Virginia,224U,Saturday,Afternoon,30.06513223,16.06132586,56.27880187
Virginia,206L,Saturday,Afternoon,37.84466812,20.18244683,70.96359113
Virginia,130,Saturday,Afternoon,31.40869541,16.69208823,59.10022364
Virginia,229,Saturday,Afternoon,24.97837124,13.33029984,46.80457585
Virginia,203L,Saturday,Afternoon,36.64540399,19.52777681,68.76797327
Virginia,203U,Saturday,Afternoon,32.03521768,17.09933967,60.01723997
Virginia,204L,Saturday,Afternoon,41.739907,22.21129356,78.43846785
Virginia,226U,Saturday,Afternoon,30.5309407,16.31093699,57.14805598
Virginia,110,Saturday,Afternoon,38.96145172,20.76991203,73.08623734
Virginia,131,Saturday,Afternoon,32.12234178,17.12912672,60.23919716
Virginia,205U,Saturday,Afternoon,30.78486685,16.44482922,57.62954508
Virginia,205L,Saturday,Afternoon,43.98794037,23.38052497,82.75857369
Virginia,TT3,Saturday,Afternoon,70.58842338,29.10273363,171.2115975
Virginia,TT1,Saturday,Afternoon,308.5032037,127.1775889,748.3569039
Virginia,128,Saturday,Night,54.61560358,29.23165152,102.0422726
Virginia,123,Saturday,Night,55.1081773,29.48576608,102.9958386
Virginia,111,Saturday,Night,37.87925969,20.27198334,70.77937517
Virginia,228,Saturday,Night,31.49992128,16.8581378,58.85852
Virginia,109,Saturday,Night,56.87147969,30.42216314,106.3160823
Virginia,217,Saturday,Night,26.90493217,14.39704382,50.27944517
Virginia,CL2,Saturday,Night,132.427763,70.83873132,247.5638974
Virginia,108,Saturday,Night,72.88116007,38.99827312,136.2025307
Virginia,129,Saturday,Night,46.17458252,24.71347779,86.27244166
Virginia,211,Saturday,Night,26.14480996,13.98316907,48.88384632
Virginia,127,Saturday,Night,77.35527226,41.38832079,144.5779397
Virginia,122,Saturday,Night,44.3489245,23.72262549,82.909335
Virginia,210,Saturday,Night,25.53199599,13.66053958,47.72013689
Virginia,216,Saturday,Night,25.32831971,13.55070185,47.34247619
Virginia,215,Saturday,Night,31.07429541,16.62397462,58.08549743
Virginia,121,Saturday,Night,38.96591961,20.8478872,72.8295811
Virginia,213,Saturday,Night,25.72592696,13.76550299,48.07839702
Virginia,212,Saturday,Night,25.37632415,13.57658191,47.43151342
Virginia,101,Saturday,Night,32.52496741,17.40540349,60.77845339
Virginia,103,Saturday,Night,54.19008183,28.99329282,101.2842862
Virginia,226L,Saturday,Night,46.13868486,24.66892092,86.29393428
Virginia,CL3,Saturday,Night,136.5877798,73.02953769,255.4613129
Virginia,132,Saturday,Night,30.94602073,16.55887878,57.83339631
Virginia,124,Saturday,Night,70.22594517,37.5499683,131.3365523
Virginia,202,Saturday,Night,30.43774546,16.28593967,56.88688326
Virginia,105,Saturday,Night,87.17464438,46.63952149,162.9394638
Virginia,219,Saturday,Night,22.08380092,11.80930335,41.29746256
Virginia,227,Saturday,Night,34.52381035,18.47056587,64.52934302
Virginia,221,Saturday,Night,29.18943601,15.61016652,54.58129954
Virginia,102,Saturday,Night,42.41977711,22.69808191,79.2770727
Virginia,222,Saturday,Night,32.31153675,17.28795747,60.39090559
Virginia,104,Saturday,Night,64.4080405,34.46401067,120.3689182
Virginia,CL1,Saturday,Night,123.4336252,65.96882242,230.9554615
Virginia,214,Saturday,Night,27.4651764,14.69341498,51.33836589
Virginia,107,Saturday,Night,92.07042413,49.26095148,172.0828109
Virginia,223,Saturday,Night,35.39483969,18.9299586,66.18052912
Virginia,201,Saturday,Night,25.21567248,13.48874375,47.13783213
Virginia,CL4,Saturday,Night,113.5771609,60.70524393,212.4984703
Virginia,207,Saturday,Night,30.98397112,16.57385442,57.92294551
Virginia,206U,Saturday,Night,29.39693442,15.71508444,54.99046195
Virginia,225,Saturday,Night,49.03973096,26.22713995,91.69490907
Virginia,106,Saturday,Night,101.0751654,54.0423795,189.0403264
Virginia,224L,Saturday,Night,58.62794877,31.36070475,109.6032887
Virginia,218,Saturday,Night,30.1342235,16.1157018,56.34699853
Virginia,204U,Saturday,Night,37.56909163,20.09220303,70.24797846
Virginia,208,Saturday,Night,26.98020786,14.42206051,50.47348235
Virginia,224U,Saturday,Night,31.73410182,16.97257751,59.33413574
Virginia,206L,Saturday,Night,39.94549374,21.32478294,74.82573091
Virginia,130,Saturday,Night,33.15224861,17.63728933,62.31522128
Virginia,229,Saturday,Night,26.36496557,14.08572085,49.34865722
Virginia,203L,Saturday,Night,38.6796563,20.63429344,72.50627775
Virginia,203U,Saturday,Night,33.81355026,18.06702015,63.28415929
Virginia,204L,Saturday,Night,44.05696434,23.46911556,82.70512376
Virginia,226U,Saturday,Night,32.22576815,17.2365905,60.24974213
Virginia,110,Saturday,Night,41.12427201,21.94521276,77.06490554
Virginia,131,Saturday,Night,33.90551077,18.1008124,63.51005885
Virginia,205U,Saturday,Night,32.4937902,17.37620871,60.76391112
Virginia,205L,Saturday,Night,46.42979009,24.70339735,87.26432957
Virginia,TT3,Saturday,Night,74.50691377,30.7409848,180.5823801
Virginia,TT1,Saturday,Night,325.6287716,134.3366574,789.3161776
Virginia,128,Thursday,Night,78.53025795,42.02054237,146.7615853
Virginia,123,Thursday,Night,79.23851601,42.38543338,148.1344396
Virginia,111,Thursday,Night,54.46553438,29.1411683,101.7973749
Virginia,228,Thursday,Night,45.29286105,24.23393362,84.6516828
Virginia,109,Thursday,Night,81.77391949,43.73162774,152.9093303
Virginia,217,Thursday,Night,38.68585396,20.6957736,72.31405434
Virginia,CL2,Thursday,Night,190.4141986,101.8307969,356.0569903
Virginia,108,Thursday,Night,104.7937938,56.05943708,195.8945682
Virginia,129,Thursday,Night,66.39314845,35.52459949,124.0844436
Virginia,211,Thursday,Night,37.59289536,20.10129453,70.30521243
Virginia,127,Thursday,Night,111.2269953,59.4952426,207.940063
Virginia,122,Thursday,Night,63.76808554,34.10095279,119.2450181
Virginia,210,Thursday,Night,36.71174718,19.63721453,68.63256392
Virginia,216,Thursday,Night,36.41888673,19.47857788,68.09199928
Virginia,215,Thursday,Night,44.68086544,23.89708309,83.54072874
Virginia,121,Thursday,Night,56.02801248,29.96929472,104.7451471
Virginia,213,Thursday,Night,36.99059514,19.78817884,69.14755219
Virginia,212,Thursday,Night,36.48791097,19.51616823,68.21870111
Virginia,101,Thursday,Night,46.76674637,25.02036408,87.4139385
Virginia,103,Thursday,Night,77.91841207,41.67727624,145.6736017
Virginia,226L,Thursday,Night,66.3415322,35.46021485,124.1165321
Virginia,CL3,Thursday,Night,196.3957711,104.9789364,367.4194102
Virginia,132,Thursday,Night,44.49642284,23.80263546,83.18119434
Virginia,124,Thursday,Night,100.9759341,53.97714037,188.8973592
Virginia,202,Thursday,Night,43.76558796,23.41089026,81.8177638
Virginia,105,Thursday,Night,125.3459975,67.04514817,234.3438641
Virginia,219,Thursday,Night,31.75368336,16.97616047,59.39484424
Virginia,227,Thursday,Night,49.64082707,26.55131742,92.8093952
Virginia,221,Thursday,Night,41.97067851,22.43824454,78.50604582
Virginia,102,Thursday,Night,60.99421814,32.62793961,114.0217461
Virginia,222,Thursday,Night,46.45986036,24.85098201,86.85848407
Virginia,104,Thursday,Night,92.61053075,49.54145482,173.1218923
Virginia,CL1,Thursday,Night,177.4817779,94.830621,332.1688835
Virginia,214,Thursday,Night,39.49141355,21.12201021,73.83633136
Virginia,107,Thursday,Night,132.3855031,70.81192514,247.4995758
Virginia,223,Thursday,Night,50.89325593,27.21177535,95.1839219
Virginia,201,Thursday,Night,36.25691441,19.38973985,67.79687881
Virginia,CL4,Thursday,Night,163.3094419,87.26366662,305.62518
Virginia,207,Thursday,Night,44.55099065,23.82557167,83.3050638
Virginia,206U,Thursday,Night,42.2690347,22.58937473,79.09343731
Virginia,225,Thursday,Night,70.51286574,37.6995526,131.8865581
Virginia,106,Thursday,Night,145.3331702,77.68446949,271.8912866
Virginia,224L,Thursday,Night,84.29949755,45.07967011,157.6410224
Virginia,218,Thursday,Night,43.32916217,23.16479646,81.04609497
Virginia,204U,Thursday,Night,54.01955235,28.88020447,101.0419452
Virginia,208,Thursday,Night,38.79409078,20.73127552,72.59473628
Virginia,224U,Thursday,Night,45.62958272,24.39582455,85.34488414
Virginia,206L,Thursday,Night,57.43651488,30.65468288,107.6166162
Virginia,130,Thursday,Night,47.66869657,25.35410476,89.62275159
Virginia,229,Thursday,Night,37.909451,20.24640338,70.98181576
Virginia,203L,Thursday,Night,55.61640242,29.66102562,104.284466
Virginia,203U,Thursday,Night,48.61956383,25.97141266,91.01784404
Virginia,204L,Thursday,Night,63.34828414,33.73594761,118.9533832
Virginia,226U,Thursday,Night,46.33653608,24.77508251,86.66266099
Virginia,110,Thursday,Night,59.13144738,31.54449177,110.8443304
Virginia,131,Thursday,Night,48.75179129,26.02088417,91.33960009
Virginia,205U,Thursday,Night,46.72191753,24.97669885,87.39896296
Virginia,205L,Thursday,Night,66.76010433,35.51015626,125.510896
Virginia,TT3,Thursday,Night,107.1314199,44.19364613,259.701159
Virginia,TT1,Thursday,Night,468.2125575,193.124159,1135.140213